         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
        10,   6621.74,         9,        10,        70,1.40791e+06,      1102,   1109.25,      3128,   191.731,       781,   68863.7,       508,     68372,       604,        69,       216,         0,         0,   1474.41,      1528,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10707.9,        23,        26,       211,1.27587e+06,      1117,   3188.19,      7928,   988.405,      4211,    282978,      1911,    280635,      2581,       267,      1078,         0,         0,   5137.51,      5689,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   17125.4,        55,        55,       485,1.31628e+06,      1142,   9273.33,     19764,   4502.72,     18888,    934551,      5697,    926022,      8915,       719,      4340,         0,         0,     14348,     15144,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1895.48,         1,         1,         4,   91233.9,       477,    36.896,       134,     2.841,        11,   598.743,        13,       592,         6,         1,         0,         0,         0,     6.912,        13,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,    3223.5,         4,         5,        24,1.00308e+06,      2574,   138.081,       489,    32.638,       152,   9646.52,       100,      9560,       103,         8,        31,         0,         0,   139.359,       215,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5685.76,         9,        10,        61,1.18957e+06,      1102,   619.798,      1946,   121.542,       588,   34113.5,       322,     33822,       362,        40,       128,         0,         0,   673.871,       929,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8343.34,        25,        26,       183,1.23527e+06,      1117,   1530.89,      4817,   683.671,      3603,    143630,      1321,    142301,      1623,       178,       611,         0,         0,   2316.31,      3174,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   10341.9,        49,        51,       459,1.70036e+06,      1142,   3182.65,      8509,   1641.18,      8374,    346193,      2712,    342766,      3743,       356,      1681,         0,         0,    4841.5,      6070,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   376.512,         1,         1,         2,   72077.1,       110,     4.148,        11,     0.282,         4,   128.611,         7,       127,         2,         0,         0,         0,         0,     3.883,         7,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3883.95,         5,         5,        22,1.4469e+06,      1099,   308.643,       924,    50.191,       168,   14588.3,       131,     14483,       117,        20,        23,         0,         0,   315.106,       346,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5714.95,        10,        10,        63,1.35401e+06,      1104,   796.781,      2340,   275.202,       991,     71771,       527,     71281,       575,        75,       167,         0,         0,   831.667,      1123,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8941.03,        26,        26,       208,1.40321e+06,      1119,    2641.4,      6755,   1084.96,      4562,    268131,      1551,    266292,      2091,       215,       883,         0,         0,   3109.37,      4064,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   11956.3,        50,        54,       523,1.23186e+06,      1144,   5538.18,     13404,    3719.1,     15766,    702426,      3977,    697185,      5610,       524,      2485,         0,         0,   7525.59,      9346,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   3160.28,         1,         1,         4,    704636,      1678,   139.476,       268,    12.066,        42,    2279.2,        44,      2251,        31,         7,         0,         0,         0,    27.266,        32,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   6987.84,         7,         7,        38,1.25763e+06,      1097,    887.94,      1740,   368.946,      1266,   41509.1,       526,     41062,       491,        68,        73,         0,         0,   666.819,       719,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   8282.29,        10,        10,        84,1.25268e+06,      1102,   1075.16,      2368,   611.414,      1969,   92876.3,       898,     91972,       983,       121,       272,         0,         0,   1375.61,      1618,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,     13531,        23,        26,       241,1.25085e+06,      1117,   2790.58,      6228,   2038.67,      8555,    375521,      2477,    372362,      3445,       288,      1453,         0,         0,   4543.77,      4687,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   20114.8,        50,        50,       718,1.30215e+06,      1142,   6386.52,     13883,   8340.32,     34448,1.19297e+06,      5210,1.18399e+06,      9771,       596,      5544,         0,         0,   10956.8,     11384,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1545.41,         1,         1,         4,1.00404e+06,     53379,    69.386,       146,    12.466,        35,   2649.02,        37,      2623,        29,         2,         0,         0,         0,    12.775,        17,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
